Input_context,Input_title,Input_url,Answer_description
Tell me about the mountains peaks of California with 4000 meters summits?,Major 4000-meter summits,https://en.wikipedia.org/wiki/List_of_the_major_4000-meter_summits_of_California#Major_4000-meter_summits,I found a list of the Major 4000 meter mountain summits in California. The Table includes 16 of the mountain ranges. Mount Whitney has is the tallest at 4421 meters. Red Slate Mountain is the shortest at 529 meters.
How is career?,Statistics,https://en.wikipedia.org/wiki/Jones_Kusi-Asare#Statistics,"I found a table of Statistics. His career started in the year 1999, by playing for the team Djurgaredns IF in Sweden. He has played 233 matches and has hit 58 goals, within the years, 1999 to 2011."
How is career?,Statistics,https://en.wikipedia.org/wiki/Jones_Kusi-Asare#Statistics,"Career spans from 1999 all the way to 2011, he started out with Djurgardens IF of Sweden and wrapped up his career with Assyriska FF of Sweden with a total of 233 Matches and 58 Goals."
How is career?,Statistics,https://en.wikipedia.org/wiki/Jones_Kusi-Asare#Statistics,"The table shows the statistics career of footballer Jones Kusi-Asare.  It goes from 1999-2011. He played for 7 different teams from 4 different countries, playing over 200 matches all together. In all the games he scored a total of 58 goals. His lowest year was 2003 when he only played in 3 games and got 0 goals."
How is career?,Statistics,https://en.wikipedia.org/wiki/Jones_Kusi-Asare#Statistics,"I found a table of Jones Kusi-Asare Career in Football. There are 233 matches he played in his career. Among them, Jones Kusi-Asare has played highest 145 matches for team Djurgårdens and least for team Denizlispor and AaB. He did total 58 goals in his entire football career. Highest number of goals 12 he did in season 2005 for Team Djurgårdens IF	in Sweden in competation with Allsvenskan in 24 matches"
How is career?,Statistics,https://en.wikipedia.org/wiki/Jones_Kusi-Asare#Statistics,"I found a table about Jones Kusi-Asare. He is a former Swedish-Ghanaian footballer who played forward position. He played from 1999 to 2011. The only year he played for Turkey, was in 2003."
Tell me about pillow pals?,List_of_Pillow_Pals,https://en.wikipedia.org/wiki/Pillow_Pal#List_of_Pillow_Pals,"I found a table of Pillow Pals during the 1990s. There are 30 Pillow pals in total, like Clover and Glide. They are arranged by animal type and dates introduced. Among them, both Huggy and Ribbit were introduced in 1995, but the majority of Pillow pals retired in 1999."
Tell me about pillow pals?,List_of_Pillow_Pals,https://en.wikipedia.org/wiki/Pillow_Pal#List_of_Pillow_Pals,"I found a table of Pillow Pal. There are 30 names of Pillow pal, like Antlers, Baba,etc. They were made during 1990's. The are made for animals like Moose, Lamb,etc. Among them first pillow pal introduced in 1997 is Bruiser for Bulldog. Some pillow pals are reintroduced and some are retired too. There are Beanie baby resembled like chocolate, fleece,etc."
Tell me about pillow pals?,List_of_Pillow_Pals,https://en.wikipedia.org/wiki/Pillow_Pal#List_of_Pillow_Pals,"Pillow Pals were a line of plush toys made by Ty, Inc. during the 1990s.The following Pillow Pals were made during the 1990s are indicated on a table with a List of Pillow Pals, reaching thirty Pillow Pals showin the animal type, introduction year and retired."
Tell me about pillow pals?,List_of_Pillow_Pals,https://en.wikipedia.org/wiki/Pillow_Pal#List_of_Pillow_Pals,"I found a table of Pillow pals made during 1990's. They are arranged in alphabetical order, of which Antlers is the first. They are made up of animal types such as moose, lamb and they were introduced in the years in and after 1995."
Tell me about pillow pals?,List_of_Pillow_Pals,https://en.wikipedia.org/wiki/Pillow_Pal#List_of_Pillow_Pals,"Here is the list of Pillow Pals. Pillow Pals were a line of plush toys made by Ty, Inc. during the 1990s. The detail provide name of Pillow Pal, Animal Type, Year of introduction, Year of Reintroduction, Retirement year of toy and Beanie baby resembled."
Tell me the performances of Leandro Lopes Luiz,Performances,https://en.wikipedia.org/wiki/Leandro_Lopes#Performances,"I find a table of the performance of Leandro Lopes in Ídolos Brazil. It gives the account of his performance from audition to final round (12 rounds) along with the themes, song choice, original artist, order and result details."
Tell me the performances of Leandro Lopes Luiz,Performances,https://en.wikipedia.org/wiki/Leandro_Lopes#Performances,"Here is the table for performances of Leandro Lopes Luiz  a Brazilian pop rock and axé music singer and songwriter. The table provide details performances which include Week, Theme, Song Choice, Original Artist, Order and Result."
Tell me the performances of Leandro Lopes Luiz,Performances,https://en.wikipedia.org/wiki/Leandro_Lopes#Performances,"This is a chart that features information concerning Brazil's artist Leandro Lopes. Mr. Lopes auditioned for the first season of the competition called ""Idolos Brazil"", which is similar to American Idol. The chart shows the various stages of Lopes journey through the show such as: Week Number, Theme, Original Artist of Song Choice and Weekly Result. It starts at the beginning audition and continues through Mr. Lopes victory some weeks later."
Tell me the performances of Leandro Lopes Luiz,Performances,https://en.wikipedia.org/wiki/Leandro_Lopes#Performances,"I found information on Leandro's performances. He started out on the first season of ""Idolos Brazil."" His first audition song was ""Tempos Modernas"", a song by Lulu Santos.  After he passed the 3 audition stages, his first proper appearance was singing ""Paraiso"", a song by Claudio Zoli, who he listed as his idol. He worked his way through to the final two performing various tracks. For his performance in the final, he  performed four tracks, the categories being challenging songs, judge's choice, best of the Season, and a celebrity duet with Ze Ramalho. With these performances he won the show, and released his first single, ""Deixo A Voz Me Levar"" with Sony BMG in 2006, and his contract with them was part of his prize package."
Tell me the performances of Leandro Lopes Luiz,Performances,https://en.wikipedia.org/wiki/Leandro_Lopes#Performances,"I found a table of songs performed by Leandro Lopes Luiz in the first season of Ídolos Brazil . It has 12 songs that Lopes performed in various stages of the competition . In the finals Lopes sang ""Deixo A Voz Me Levar"" to win the competition . 3 of the 12 songs helped Lopes to move to the next round and 8 of the 12 songs helped him stay safe ."
Which wrestle has ever won the ECW World Tag Team Champions?,By wrestler,https://en.wikipedia.org/wiki/List_of_ECW_World_Tag_Team_Champions#By_wrestler,"On February 10, he would score his to begin with triumph vanquishing Mike Conrad and would confront Pedro Spirits in a few matches amid the year. Joining with Prof. Toru Tanaka & Mr. Fuji losing to Pedro Spirits, Gorilla Storm and Bobo Brazil at the Baltimore Civic Center in Baltimore, Maryland on February 20 and once more confronted Spirits in a singles coordinate at the Zembo Mosque in Harrisburg, Pennsylvania on February 23. Amid the coordinate, Wolfe supported a genuine head wound after hitting one of the turnbuckles and the official halted the coordinate."
Which wrestle has ever won the ECW World Tag Team Champions?,By wrestler,https://en.wikipedia.org/wiki/List_of_ECW_World_Tag_Team_Champions#By_wrestler,"The ECW World Tag Team Championship was a professional wrestling world tag team championship contested for in Extreme Championship Wrestling (ECW). Originally, ECW was known as Eastern Championship Wrestling when it was a member of the National Wrestling Alliance (NWA), an organization that had numerous member promotions. ECW withdrew as a member of the NWA in 1994 and renamed itself to Extreme Championship Wrestling.[1] The championship remained active until April 2001, when ECW filed for bankruptcy. All of ECW's assets were later purchased by World Wrestling Entertainment (WWE) in mid-2003, including the copyrights to ECW's championships. In May 2006, WWE extended its promotion by adding ECW as a third additional brand, the others being Raw and SmackDown!, in a storyline sports extension.[3] The ECW World Heavyweight Championship was the only former ECW championship reactivated by WWE for the new brand.[4] However, the title history was published by WWE on its website. Title reigns were determined either by professional wrestling matches with different tag teams (a duo of wrestlers) or stables (a group of more than two wrestlers) using ring names, involved in pre-existing scripted feuds or were awarded the title due to scripted circumstances; the championship could have also been vacated by the promotion. Wrestlers were portrayed as either villains or heroes as they followed a series of tension-building events, which culminated in a wrestling match or series of matches for the championship."
